,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6486,6488,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002.0,Action,THQ,0.19,0.07,0.0,0.0,0.26
5232,5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,2012.0,Strategy,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
10159,10161,Happy Feet Two,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,0.01,0.11
13685,13687,Chaos Head - Love Chu*Chu!,PSP,2011.0,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
9767,9769,The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,0.06,0.05,0.0,0.02,0.12
4165,4167,WipEout,PS,1995.0,Action,Psygnosis,0.26,0.18,0.0,0.03,0.47
7555,7557,Dragon Ball: Revenge of King Piccolo,Wii,2009.0,Action,Namco Bandai Games,0.13,0.03,0.03,0.02,0.2
6041,6043,Fable: The Journey,X360,2012.0,Role-Playing,Microsoft Game Studios,0.18,0.09,0.0,0.02,0.29
10263,10265,Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11
15989,15992,DokuSui: DokiDoki Suikoden,PSP,2011.0,Role-Playing,Irem Software Engineering,0.0,0.0,0.01,0.0,0.01
4613,4615,NBA Live 06,PSP,2005.0,Sports,Electronic Arts,0.39,0.0,0.0,0.03,0.42
10417,10419,Winning Eleven: Pro Evolution Soccer 2007,X360,2006.0,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1
15398,15401,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013.0,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.0,0.02
12576,12578,Pro Yakyuu Netsu Star 2007,PS2,2007.0,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
7851,7853,Need for Speed: Shift 2 Unleashed,PC,2011.0,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.19
1419,1421,Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37
16516,16519,DJ Max Technika Tune,PSV,2012.0,Misc,CyberFront,0.0,0.0,0.01,0.0,0.01
3768,3770,007 Racing,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.03,0.53
10077,10079,Start the Party! Save the World,PS3,2011.0,Misc,Sony Computer Entertainment,0.0,0.09,0.0,0.03,0.11
1636,1638,Game & Watch Gallery 2,GB,1997.0,Misc,Nintendo,0.76,0.3,0.12,0.04,1.22
3722,3724,Bust A Groove,PS,1998.0,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
10922,10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007.0,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
6509,6511,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006.0,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26
12877,12879,Bottom of the 9th '99,PS,1998.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.05
15014,15017,SimCity Societies,PC,2007.0,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.02
7857,7859,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSP,2009.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.19,0.0,0.19
4107,4109,World of Warcraft: Warlords of Draenor,PC,2014.0,Action,Activision Blizzard,0.08,0.36,0.0,0.04,0.48
12353,12355,Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.05,0.01,0.0,0.0,0.06
7232,7234,ATV Quad Kings,Wii,2009.0,Racing,Zoo Digital Publishing,0.21,0.0,0.0,0.01,0.22
7816,7818,Tales of the World: Narikiri Dungeon 2,GBA,2002.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
8055,8057,Summer Athletics: The Ultimate Challenge,PS2,2008.0,Sports,DTP Entertainment,0.0,0.0,0.0,0.18,0.18
3672,3674,Super Robot Taisen F Kanketsuhen,SAT,1998.0,Strategy,Banpresto,0.0,0.0,0.55,0.0,0.55
7938,7940,Singstar: Ultimate Party,PS4,2014.0,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19
4182,4184,Clash of Elementalists,DS,2010.0,Action,Level 5,0.0,0.0,0.47,0.0,0.47
1827,1829,Yoshi's Cookie,NES,1992.0,Puzzle,Nintendo,0.41,0.06,0.63,0.02,1.12
4597,4599,Horsez,DS,2006.0,Simulation,Ubisoft,0.38,0.01,0.0,0.03,0.42
3070,3072,Rocksmith 2014,PC,2013.0,Misc,Ubisoft,0.35,0.24,0.0,0.07,0.66
8286,8288,Despicable Me: The Game,PSP,2010.0,Platform,D3Publisher,0.05,0.08,0.0,0.04,0.17
800,802,Tetris Worlds,PS2,2002.0,Puzzle,THQ,1.11,0.71,0.0,0.27,2.08
15652,15655,Virtua Quest,PS2,0.0,Role-Playing,Unknown,0.01,0.01,0.0,0.0,0.02
8512,8514,The Legend of Heroes VII: The Trail of Zero,PSP,2010.0,Role-Playing,Falcom Corporation,0.0,0.0,0.16,0.0,0.16
1347,1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009.0,Action,Activision,0.91,0.39,0.0,0.13,1.43
13690,13692,12Riven: The Psi-Climinal of Integral,PS2,2008.0,Adventure,CyberFront,0.0,0.0,0.04,0.0,0.04
6176,6178,Mission: Impossible - Operation Surma,PS2,2003.0,Platform,Atari,0.14,0.11,0.0,0.04,0.28
5295,5297,Star Wars: Flight of the Falcon,GBA,2003.0,Action,THQ,0.25,0.09,0.0,0.01,0.35
540,541,Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
5854,5856,Blazing Heroes,SAT,1995.0,Role-Playing,Sega,0.0,0.0,0.3,0.0,0.3
8257,8259,Squeeballs Party,DS,2009.0,Puzzle,Performance Designed Products,0.16,0.0,0.0,0.01,0.17
16263,16266,Mamoru-kun wa Norowarete Shimatta!,X360,2009.0,Shooter,G.Rev,0.0,0.0,0.01,0.0,0.01
14610,14613,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03
5131,5133,Harry Potter and the Order of the Phoenix,PSP,2007.0,Action,Electronic Arts,0.1,0.17,0.0,0.1,0.37
10386,10388,Tales of the World: Reve Unitia,3DS,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
9570,9572,Warriors Orochi 2,PS2,2008.0,Action,Tecmo Koei,0.06,0.05,0.0,0.02,0.13
10567,10569,KORG DS-10 Synthesizer Plus,DS,2009.0,Misc,AQ Interactive,0.08,0.0,0.02,0.01,0.1
6759,6761,X-Men Legends II: Rise of Apocalypse,GC,2005.0,Role-Playing,Activision,0.19,0.05,0.0,0.01,0.25
8765,8767,Murdered: Soul Suspect,PS3,2014.0,Action,Square Enix,0.05,0.06,0.02,0.02,0.15
3081,3083,New Play Control! Pikmin,Wii,2008.0,Strategy,Nintendo,0.29,0.14,0.19,0.04,0.66
10527,10529,Truth or Lies,Wii,2010.0,Misc,THQ,0.04,0.05,0.0,0.01,0.1
3841,3843,NBA Live 09,PS3,2008.0,Sports,Electronic Arts,0.46,0.0,0.02,0.04,0.52
5266,5268,Trauma Center: Second Opinion,Wii,2006.0,Simulation,Nintendo,0.28,0.02,0.03,0.03,0.35
4939,4941,Kengo: Master of Bushido,PS2,2000.0,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39
15569,15572,Entaku no Seito: The Eternal Legend,PSP,2012.0,Role-Playing,Kadokawa Games,0.0,0.0,0.02,0.0,0.02
14647,14650,Parfait,PSV,2015.0,Adventure,TGL,0.0,0.0,0.03,0.0,0.03
5248,5250,Harry Potter and the Chamber of Secrets,XB,2002.0,Action,Electronic Arts,0.27,0.08,0.0,0.01,0.36
10328,10330,The Cheetah Girls: Pop Star Sensations,DS,2007.0,Misc,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.11
5061,5063,Hangman,2600,0.0,Puzzle,Atari,0.35,0.02,0.0,0.0,0.38
14891,14894,Bode Miller Alpine Skiing,PS2,2006.0,Sports,Valcon Games,0.01,0.01,0.0,0.0,0.03
4358,4360,God Eater 2,PSV,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45
330,331,Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.37,2.0,0.14,0.22,3.73
11667,11669,GT Advance 3: Pro Concept Racing,GBA,2002.0,Racing,THQ,0.05,0.02,0.0,0.0,0.08
9315,9317,Tiger Woods PGA Tour 2005,GC,2004.0,Sports,Electronic Arts,0.1,0.03,0.0,0.0,0.14
1130,1132,NBA 2K15,X360,2014.0,Sports,Take-Two Interactive,1.33,0.14,0.0,0.15,1.63
2417,2419,Dragon Quest VIII: Journey of the Cursed King,3DS,2015.0,Role-Playing,Square Enix,0.0,0.0,0.86,0.0,0.86
3759,3761,Clock Tower,PS,1996.0,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53
6227,6229,Mass Effect 3,WiiU,2012.0,Role-Playing,Electronic Arts,0.14,0.11,0.0,0.02,0.28
548,549,Metroid,NES,1986.0,Action,Nintendo,1.33,0.31,1.04,0.05,2.73
1082,1084,Shaun White Snowboarding: Road Trip,Wii,2008.0,Sports,Ubisoft,0.94,0.57,0.0,0.17,1.67
10145,10147,Dora's Big Birthday Adventure,Wii,2010.0,Misc,Take-Two Interactive,0.1,0.01,0.0,0.01,0.11
15625,15628,Touch Detective (JP sales),DS,2006.0,Adventure,505 Games,0.0,0.0,0.02,0.0,0.02
9888,9890,MLB Inside Pitch 2003,XB,2003.0,Sports,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12
14510,14513,Casino Chaos With Las Vegas Players Collection,PC,2011.0,Misc,THQ,0.03,0.0,0.0,0.0,0.03
15560,15563,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,2015.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02
11907,11909,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,3DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
12229,12231,Pocky & Rocky with Becky,GBA,2001.0,Shooter,Altron,0.05,0.02,0.0,0.0,0.07
2295,2297,Rhythm Heaven,Wii,0.0,Misc,Unknown,0.13,0.0,0.77,0.01,0.9
15105,15108,Frontlines: Fuel of War,PC,2008.0,Shooter,THQ,0.0,0.02,0.0,0.0,0.02
1686,1688,Nuclear Strike,PS,1997.0,Simulation,Electronic Arts,0.66,0.45,0.0,0.08,1.19
13957,13959,GoPets: Vacation Island,DS,2008.0,Simulation,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04
10911,10913,Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,0.07,0.02,0.0,0.0,0.09
13743,13745,Superman: Countdown to Apokolips,GBA,2003.0,Platform,Atari,0.03,0.01,0.0,0.0,0.04
6379,6381,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,2010.0,Strategy,Nintendo,0.0,0.0,0.27,0.0,0.27
6986,6988,Asphalt: Injection,PSV,2011.0,Action,Ubisoft,0.14,0.06,0.0,0.04,0.23
376,377,Clubhouse Games,DS,2006.0,Misc,Nintendo,0.59,1.83,0.73,0.35,3.5
10968,10970,Kawasaki Quad Bikes,Wii,2007.0,Racing,Data Design Interactive,0.07,0.01,0.0,0.01,0.09
6508,6510,Skylanders: Trap Team,3DS,2014.0,Action,Activision,0.14,0.1,0.0,0.02,0.26
2212,2214,The Legend of Zelda: Twilight Princess HD,WiiU,2016.0,Action,Nintendo,0.48,0.3,0.08,0.08,0.94
4907,4909,NBA Live 09,PSP,2008.0,Sports,Electronic Arts,0.23,0.07,0.03,0.06,0.39
8044,8046,Trauma Team,Wii,0.0,Simulation,Unknown,0.15,0.0,0.02,0.01,0.18
15237,15240,Mind over Matter,DS,2010.0,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02
15996,15999,Captain Morgane and the Golden Turtle,Wii,2012.0,Adventure,Reef Entertainment,0.0,0.01,0.0,0.0,0.01
13096,13098,Ben 10 Galactic Racing,PSV,2012.0,Racing,D3Publisher,0.02,0.02,0.0,0.01,0.05
14551,14554,Let's Dance with Mel B,PS3,2011.0,Sports,Black Bean Games,0.0,0.02,0.0,0.01,0.03
11893,11895,E.X. Troopers,3DS,2012.0,Shooter,Capcom,0.0,0.0,0.07,0.0,0.07
13707,13709,Dead Ball Zone,PS,1998.0,Sports,GT Interactive,0.02,0.02,0.0,0.0,0.04
13286,13288,Rock of the Dead,PS3,2010.0,Shooter,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.05
7861,7863,AeroFighters Assault,N64,1997.0,Action,Video System,0.15,0.04,0.0,0.0,0.19
16505,16508,Rabbids Invasion: The Interactive TV Show,XOne,2014.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01
9669,9671,High Velocity: Mountain Racing Challenge,SAT,1995.0,Racing,Atlus,0.0,0.0,0.12,0.0,0.12
6424,6426,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
4267,4269,Gremlins,2600,1983.0,Action,Atari,0.43,0.03,0.0,0.0,0.46
12068,12070,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
5467,5469,Planet Puzzle League,DS,2007.0,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33
8499,8501,Dynasty Warriors 8: Xtreme Legends,PS3,2013.0,Action,Tecmo Koei,0.02,0.03,0.11,0.01,0.16
557,558,Madden NFL 11,X360,2010.0,Sports,Electronic Arts,2.38,0.12,0.0,0.18,2.69
8140,8142,Pro Evolution Soccer 2013,3DS,2012.0,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
11006,11008,Supremacy MMA,PSV,2012.0,Fighting,505 Games,0.02,0.05,0.0,0.02,0.09
11541,11543,Yuu Yuu Hakusho: Makyo Toitsusen,GEN,1994.0,Fighting,Sega,0.0,0.0,0.08,0.0,0.08
9163,9165,Monster House,GC,2006.0,Adventure,THQ,0.11,0.03,0.0,0.0,0.14
10625,10627,nail'd,X360,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.01,0.1
13722,13724,Metal Max Returns,SNES,1995.0,Role-Playing,Data East,0.0,0.0,0.04,0.0,0.04
10325,10327,Railroad Tycoon II,PS,1999.0,Strategy,PopTop Software,0.06,0.04,0.0,0.01,0.11
3460,3462,Sammy Sosa High Heat Baseball 2001,PS,2000.0,Sports,3DO,0.32,0.22,0.0,0.04,0.58
11973,11975,Taz Wanted,XB,2002.0,Platform,Atari,0.05,0.02,0.0,0.0,0.07
12781,12783,BattleBots: Beyond the BattleBox,GBA,2002.0,Action,Vivendi Games,0.04,0.01,0.0,0.0,0.06
7055,7057,Cabela's Outdoor Adventures (2009),PS3,2009.0,Sports,Activision Value,0.21,0.0,0.0,0.02,0.23
11333,11335,Miami Nights: Singles in the City,DS,2008.0,Simulation,Ubisoft,0.08,0.0,0.0,0.01,0.08
15745,15748,LEGO Star Wars II: The Original Trilogy,PC,2006.0,Action,Activision,0.0,0.01,0.0,0.0,0.02
16228,16231,Double Sequence: The Q-Virus Invasion,DS,2008.0,Puzzle,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01
740,742,Pro Evolution Soccer 2012,PS3,2011.0,Action,Konami Digital Entertainment,0.34,0.97,0.55,0.33,2.19
15669,15672,Tegami Bachi: Kokoro Tsumugu Mono e,PSP,2010.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15343,15346,TOCA Race Driver 3,PC,2006.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
16174,16177,We Sing 80s,Wii,2012.0,Misc,Nordic Games,0.0,0.01,0.0,0.0,0.01
1178,1180,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009.0,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58
5377,5379,Marvel Super Heroes,PS,1997.0,Fighting,Virgin Interactive,0.19,0.13,0.0,0.02,0.34
6423,6425,Major League Baseball 2K9,Wii,2009.0,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
9545,9547,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,PS2,2005.0,Misc,Sega,0.0,0.0,0.13,0.0,0.13
10060,10062,The Settlers,DS,2007.0,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11
5415,5417,Spy Hunter,XB,2002.0,Racing,Midway Games,0.25,0.07,0.0,0.01,0.34
2454,2456,Golden Sun: Dark Dawn,DS,2010.0,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,0.84
8028,8030,Nep League DS,DS,2007.0,Sports,Jaleco,0.0,0.0,0.18,0.0,0.18
15172,15175,The Settlers IV,PC,2001.0,Strategy,Blue Byte,0.0,0.02,0.0,0.0,0.02
14719,14722,Saka Agari Hurricane Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03
2216,2218,Hot Shots Golf Fore!,PS2,2003.0,Sports,Sony Computer Entertainment,0.46,0.36,0.0,0.12,0.94
8787,8789,Bigfoot: Collision Course,DS,2009.0,Racing,Zoo Digital Publishing,0.14,0.0,0.0,0.01,0.15
11986,11988,Super Robot Spirits,N64,1998.0,Fighting,Banpresto,0.0,0.0,0.04,0.03,0.07
14184,14186,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,2007.0,Misc,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
7017,7019,Hannah Montana: The Movie,PS3,2009.0,Adventure,Disney Interactive Studios,0.14,0.06,0.0,0.03,0.23
14972,14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
6926,6928,DanceDanceRevolution II,Wii,0.0,Misc,Konami Digital Entertainment,0.22,0.0,0.0,0.02,0.24
16253,16256,Doraemon Wii: Himitsu Douguou Ketteisen!,Wii,2007.0,Misc,Sega,0.0,0.0,0.01,0.0,0.01
9419,9421,Tomb Raider: Legend,XB,2006.0,Action,Eidos Interactive,0.1,0.03,0.0,0.0,0.13
10272,10274,GiFTPiA,GC,0.0,Role-Playing,Unknown,0.0,0.0,0.11,0.0,0.11
6371,6373,XGIII: Extreme G Racing,PS2,2001.0,Racing,Acclaim Entertainment,0.13,0.1,0.0,0.03,0.27
4960,4962,Super Famista 3,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39
14766,14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013.0,Fighting,Arc System Works,0.0,0.0,0.03,0.0,0.03
8068,8070,The Chronicles of Narnia: Prince Caspian,X360,2008.0,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18
2728,2730,Total War: Rome II,PC,2013.0,Strategy,Sega,0.12,0.53,0.0,0.11,0.76
3576,3578,Hotel Dusk: Room 215,DS,2007.0,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56
7159,7161,Time Crisis: Crisis Zone,PS2,2004.0,Shooter,Namco Bandai Games,0.11,0.09,0.0,0.03,0.22
16025,16028,The Last Remnant,PC,2009.0,Role-Playing,Square Enix,0.0,0.01,0.0,0.0,0.01
16110,16113,DoDonPachi Saidaioujou,X360,2013.0,Shooter,Cave,0.0,0.0,0.01,0.0,0.01
12319,12321,F1 2001,XB,2001.0,Racing,Electronic Arts,0.05,0.01,0.0,0.0,0.06
11461,11463,Jimmie Johnson's Anything With an Engine,Wii,2011.0,Racing,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08
5748,5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005.0,Action,THQ,0.22,0.08,0.0,0.01,0.31
15924,15927,RollerCoaster Tycoon: Gold Edition,PC,2002.0,Strategy,Infogrames,0.01,0.0,0.0,0.0,0.02
12400,12402,Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06
139,140,Kinect Sports,X360,2010.0,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24
8920,8922,The Incredible Hulk: Ultimate Destruction,GC,2005.0,Action,Vivendi Games,0.11,0.03,0.0,0.0,0.15
10132,10134,Yu Yu Hakusho: Tournament Tactics,GBA,2004.0,Strategy,Atari,0.08,0.03,0.0,0.0,0.11
9321,9323,NCIS,Wii,2011.0,Adventure,Ubisoft,0.08,0.04,0.0,0.01,0.14
15693,15696,SD Gundam Force,GBA,2004.0,Shooter,Namco Bandai Games,0.01,0.0,0.0,0.0,0.02
14421,14424,Codename: Panzers Cold War,PC,2009.0,Strategy,Atari,0.0,0.02,0.0,0.01,0.03
7844,7846,Cars: Race-O-Rama,PS3,2009.0,Racing,THQ,0.14,0.03,0.0,0.02,0.19
7085,7087,Freedom Fighters,XB,2003.0,Shooter,Electronic Arts,0.17,0.05,0.0,0.01,0.23
11987,11989,Mia Hamm Soccer 64,N64,2000.0,Sports,THQ,0.06,0.01,0.0,0.0,0.07
7456,7458,I Spy: Castle,DS,2011.0,Puzzle,Scholastic Inc.,0.19,0.0,0.0,0.01,0.21
8854,8856,Oreshika: Tainted Bloodlines,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.15,0.0,0.15
2524,2526,Stranglehold,X360,2007.0,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82
16298,16301,Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015.0,Fighting,Nitroplus,0.0,0.0,0.01,0.0,0.01
9699,9701,NASCAR 2005: Chase for the Cup,GC,2004.0,Racing,Electronic Arts,0.1,0.02,0.0,0.0,0.12
9907,9909,Jikkyou Powerful Pro Yakyuu 9,GC,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.12
9417,9419,Super Robot Wars BX,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13
8736,8738,Burnout 2: Point of Impact,GC,2003.0,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
9752,9754,Puzzle Kingdoms,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.11,0.0,0.0,0.01,0.12
10380,10382,Kamen Rider: Climax Heroes,PS2,2009.0,Fighting,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
12302,12304,Monster Madness: Grave Danger,PS3,2008.0,Shooter,SouthPeak Games,0.05,0.01,0.0,0.01,0.06
521,522,Myst,PC,1994.0,Adventure,Red Orb,0.02,2.79,0.0,0.0,2.81
5363,5365,Avatar: The Last Airbender - The Burning Earth,DS,2007.0,Action,THQ,0.31,0.0,0.0,0.03,0.34
14329,14332,Battle vs. Chess,X360,2011.0,Misc,TopWare Interactive,0.0,0.03,0.0,0.0,0.03
3199,3201,Guitar Hero: Metallica,PS3,2009.0,Misc,Activision,0.28,0.24,0.0,0.1,0.63
12297,12299,Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006.0,Fighting,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
5482,5484,Dead or Alive 5,PS4,2015.0,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.33
7707,7709,The Thing,XB,2002.0,Adventure,Vivendi Games,0.15,0.04,0.0,0.01,0.2
5188,5190,BlazBlue: Calamity Trigger,X360,2009.0,Fighting,PQube,0.21,0.08,0.04,0.03,0.36
14432,14435,Alia's Carnival! Sacrament,PSV,2015.0,Adventure,dramatic create,0.0,0.0,0.03,0.0,0.03
9720,9722,All Kamen Rider: Rider Generation,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
9513,9515,Whiplash,PS2,2003.0,Racing,Eidos Interactive,0.06,0.05,0.0,0.02,0.13
15439,15442,Nervous Brickdown,DS,2007.0,Puzzle,Eidos Interactive,0.0,0.01,0.0,0.0,0.02
3647,3649,Sakura Wars,SAT,1996.0,Adventure,Sega,0.0,0.0,0.55,0.0,0.55
5481,5483,BeatMania Append GottaMix,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.31,0.02,0.33
12586,12588,Hi Hi Puffy AmiYumi: Kaznapped,GBA,2005.0,Action,D3Publisher,0.04,0.02,0.0,0.0,0.06
6478,6480,We Cheer 2,Wii,2009.0,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26
13016,13018,TNA iMPACT: Cross the Line,PSP,2010.0,Fighting,SouthPeak Games,0.05,0.0,0.0,0.0,0.05
12577,12579,Klonoa Beach Volleyball,PS,2002.0,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.06
11237,11239,Cyberia,PS,1995.0,Action,Interplay,0.05,0.03,0.0,0.01,0.09
9531,9533,Onechanbara: Bikini Samurai Squad,X360,2006.0,Action,D3Publisher,0.11,0.01,0.0,0.01,0.13
10210,10212,Puss in Boots,DS,2011.0,Action,THQ,0.09,0.01,0.0,0.01,0.11
6632,6634,Power Pro Kun Pocket 2,GB,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.0,0.25
16008,16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007.0,Role-Playing,Atari,0.0,0.01,0.0,0.0,0.01
2872,2874,Conker: Live And Reloaded,XB,2005.0,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71
15973,15976,Vitamin X: Detective B6,PSP,2012.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02
5395,5397,Bank Heist,2600,1982.0,Action,20th Century Fox Video Games,0.32,0.02,0.0,0.0,0.34
2434,2436,Far Cry: Primal,XOne,2016.0,Action,Ubisoft,0.46,0.32,0.0,0.07,0.85
8809,8811,All Japan Pro Wrestling featuring Virtua,SAT,1997.0,Fighting,Sega,0.0,0.0,0.15,0.0,0.15
4055,4057,Epic Mickey: Power of Illusion,3DS,2012.0,Action,Disney Interactive Studios,0.36,0.04,0.04,0.04,0.49
15478,15481,Kazoku Keikaku,PSP,2010.0,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02
96,97,Super Mario Bros. 2,NES,1988.0,Platform,Nintendo,5.39,1.18,0.7,0.19,7.46
454,455,The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo,1.4,0.99,0.46,0.22,3.07
8409,8411,Valkyria Chronicles,PS4,2016.0,Role-Playing,Sega,0.06,0.04,0.05,0.02,0.17
10929,10931,The Revenge of Shinobi,GBA,2002.0,Platform,Atari,0.07,0.02,0.0,0.0,0.09
7047,7049,Luminous Arc 2,DS,2008.0,Role-Playing,Rising Star Games,0.21,0.0,0.0,0.02,0.23
661,663,NBA 2K15,PS4,2014.0,Sports,Take-Two Interactive,1.46,0.54,0.01,0.37,2.38
10855,10857,PhotoKano,PSP,2012.0,Adventure,Kadokawa Shoten,0.0,0.0,0.09,0.0,0.09
13319,13321,Frogger: Ancient Shadow,GC,2005.0,Platform,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05
10215,10217,Batman & Robin,PS,1998.0,Action,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11
14369,14372,Guilty Gear XX Accent Core Plus,Wii,2009.0,Fighting,PQube,0.01,0.02,0.0,0.0,0.03
818,820,R4: Ridge Racer Type 4,PS,1998.0,Racing,Namco Bandai Games,0.68,0.46,0.79,0.13,2.06
