,Name,Platform,Year,Genre,Publisher,Global_Sales
6327,Battle of Giants: Mutant Insects,DS,2010.0,Strategy,Ubisoft,0.27
15500,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,2010.0,Misc,Karin Entertainment,0.02
14263,Street Supremacy,PSP,2005.0,Racing,Konami Digital Entertainment,0.03
10399,Yuusha no Kuse ni Namaikida Or 3D,PSP,2010.0,Strategy,Sony Computer Entertainment,0.11
13852,Supreme Commander: Forged Alliance,PC,2007.0,Strategy,THQ,0.04
2636,Puzzler World,DS,2009.0,Puzzle,Ubisoft,0.78
9983,Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.12
8339,Turok 3: Shadow of Oblivion,N64,2000.0,Shooter,Acclaim Entertainment,0.17
12623,Backyard Skateboarding 2006,GBA,2004.0,Sports,Atari,0.06
9030,Dream Pinball 3D,Wii,2008.0,Misc,SouthPeak Games,0.14
1262,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986.0,Platform,Hudson Soft,1.5
14988,AMF Xtreme Bowling,PS2,2006.0,Sports,Mastertronic,0.02
11682,Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.08
5430,Dynasty Warriors: Gundam 2,PS2,2008.0,Action,Namco Bandai Games,0.34
14740,Kiniro no Corda 2 f Encore,PSP,2009.0,Role-Playing,Tecmo Koei,0.03
4132,Dynasty Warriors Gundam,PS3,2007.0,Action,Tecmo Koei,0.48
3923,Picross DS,DS,2007.0,Puzzle,Nintendo,0.51
6175,Guitar Hero Live,PS3,2015.0,Misc,Activision,0.28
3227,Tiger Woods PGA Tour 12: The Masters,X360,2011.0,Sports,Electronic Arts,0.63
3585,Need for Speed: Most Wanted,GC,2005.0,Racing,Electronic Arts,0.56
2698,SoulCalibur V,PS3,2012.0,Fighting,Namco Bandai Games,0.76
3725,Let's Draw!,DS,2008.0,Misc,Ubisoft,0.54
13765,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008.0,Shooter,Sega,0.04
3270,XGRA: Extreme G-Racing Association,PS2,2004.0,Racing,Eidos Interactive,0.62
10835,Big League Sports: Summer,Wii,2009.0,Sports,Activision,0.09
8742,Stormrise,X360,2009.0,Strategy,Sega,0.15
9400,Over the Hedge: Hammy Goes Nuts!,DS,2006.0,Platform,Activision,0.13
15532,Kamen Rider: Battride War II,WiiU,2014.0,Action,Namco Bandai Games,0.02
7288,Lost Planet 3,PS3,2013.0,Shooter,Capcom,0.22
254,Sonic the Hedgehog,GEN,1991.0,Platform,Sega,4.34
723,LEGO Indiana Jones: The Original Adventures,DS,2008.0,Action,Activision,2.23
4321,NASCAR 2005: Chase for the Cup,XB,2004.0,Racing,Electronic Arts,0.45
15465,Garfield Gets Real,DS,2009.0,Action,Zushi Games,0.02
474,World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment,2.99
6000,Ben 10 Ultimate Alien: Cosmic Destruction,Wii,2010.0,Platform,D3Publisher,0.29
16268,Dokuro,PSV,2012.0,Action,GungHo,0.01
12230,Full Spectrum Warrior: Ten Hammers,PS2,2006.0,Strategy,THQ,0.07
9446,Amagami,PS2,2009.0,Adventure,Enterbrain,0.13
5640,Extreme Pinball,PS,1995.0,Misc,Electronic Arts,0.32
6855,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,2005.0,Puzzle,Namco Bandai Games,0.24
12972,Disney's PK: Out of the Shadows,GC,2002.0,Platform,Ubisoft,0.05
1448,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008.0,Shooter,Ubisoft,1.35
5465,Ultimate Marvel vs. Capcom 3,PSV,2011.0,Fighting,Capcom,0.33
15257,Spider-Man: Web of Shadows,PC,2008.0,Action,Activision,0.02
6116,Baby Pals,DS,2007.0,Simulation,THQ,0.28
9044,Phantom Brave,PS2,2004.0,Role-Playing,Tecmo Koei,0.14
238,Madden NFL 2005,PS2,2004.0,Sports,Electronic Arts,4.53
5365,Tenchu Z,X360,2006.0,Action,Microsoft Game Studios,0.34
3123,MX vs. ATV Untamed,PSP,2007.0,Racing,THQ,0.65
15152,18 Wheels of Steel: Extreme Trucker,PC,2009.0,Racing,Rondomedia,0.02
5065,Monster Jam: Path of Destruction,DS,2010.0,Racing,Activision,0.38
10464,Learn Chess,DS,2009.0,Misc,DreamCatcher Interactive,0.1
9877,NBA 2K2,GC,2002.0,Sports,Sega,0.12
7886,Valhalla Knights 3,PSV,2013.0,Role-Playing,Xseed Games,0.19
747,ATV Offroad Fury 2,PS2,2002.0,Racing,THQ,2.18
5021,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2013.0,Adventure,Capcom,0.38
9202,Barbie Explorer,PS,2001.0,Platform,Unknown,0.14
2809,iCarly,DS,2009.0,Adventure,Activision,0.73
10587,Alvin and the Chipmunks: Chipwrecked,X360,2011.0,Misc,505 Games,0.1
4956,Madden NFL Football,3DS,2011.0,Sports,Electronic Arts,0.39
7639,Schlag den Raab,Wii,2010.0,Misc,Namco Bandai Games,0.2
16297,Rakushou! Pachi-Slot Sengen 4,PS2,2006.0,Misc,Tecmo Koei,0.01
14308,Hallowed Legends: Samhain,PC,2011.0,Adventure,Focus Home Interactive,0.03
8895,Curious George,GC,2006.0,Action,Namco Bandai Games,0.15
13620,Kamen Rider: Battride War Genesis,PS3,2016.0,Action,Namco Bandai Games,0.04
1264,Rock Band 2,PS3,2008.0,Misc,MTV Games,1.5
15633,Combat Flight Simulator 3: Battle for Europe,PC,2002.0,Simulation,Microsoft Game Studios,0.02
2216,Hot Shots Golf Fore!,PS2,2003.0,Sports,Sony Computer Entertainment,0.94
6738,WRC: World Rally Championship,PS2,2001.0,Racing,Sony Computer Entertainment,0.25
1767,Red Dead Redemption: Undead Nightmare,PS3,2010.0,Action,Take-Two Interactive,1.15
4060,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS2,2009.0,Shooter,Activision,0.49
8993,Tamagotchi no Appare! Niji Venture,DS,2007.0,Role-Playing,Namco Bandai Games,0.14
1415,A Collection of Activision Classic Games for the Atari 2600,PS,1998.0,Misc,Activision,1.37
13919,Konami Arcade Classics,PS,1999.0,Misc,Konami Digital Entertainment,0.04
8153,Velvet Assassin,X360,2009.0,Shooter,DTP Entertainment,0.18
1354,Cabela's Big Game Hunter,PS2,2002.0,Sports,Activision,1.42
1307,Mortal Kombat 4,PS,1998.0,Fighting,GT Interactive,1.46
5466,WWE Wrestlemania XIX,GC,2003.0,Fighting,THQ,0.33
13724,Off-Road Drive,PC,2011.0,Racing,1C Company,0.04
14912,Chuck E. Cheese's Sports Games,Wii,2011.0,Sports,UFO Interactive,0.02
13823,Stoked: Big Air Edition,X360,2009.0,Sports,Namco Bandai Games,0.04
13448,Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011.0,Role-Playing,Atlus,0.05
12410,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006.0,Misc,Daito,0.06
4716,NASCAR Racing,PS,1996.0,Racing,Pioneer LDC,0.41
11357,Puchi Puchi Virus,DS,2007.0,Puzzle,Jaleco,0.08
14167,Zoo Vet: Endangered Animals,DS,2008.0,Simulation,505 Games,0.03
11726,My Fun Facts Coach,DS,2008.0,Misc,Ubisoft,0.08
8721,Digimon Battle Spirit 2,GBA,2003.0,Fighting,Namco Bandai Games,0.15
12589,Broken Sword: The Shadow of the Templars,GBA,2002.0,Adventure,BAM! Entertainment,0.06
1151,Far Cry 2,X360,2008.0,Action,Ubisoft,1.6
4192,The Sims 3: Ambitions,PC,2010.0,Simulation,Electronic Arts,0.47
14540,Commander: Conquest of the Americas,PC,2010.0,Strategy,Paradox Interactive,0.03
13642,Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011.0,Puzzle,Unknown,0.04
12587,FIFA Soccer 07,DS,2006.0,Sports,Electronic Arts,0.06
3086,Um Jammer Lammy,PS,1998.0,Misc,Sony Computer Entertainment,0.66
1162,Devil May Cry 4,PS3,2008.0,Action,Capcom,1.59
14104,Fast & Furious: Showdown,PS3,2013.0,Action,Activision,0.03
7887,Tamagotchi Party On!,Wii,2006.0,Misc,Namco Bandai Games,0.19
10914,Snood 2: On Vacation,DS,2005.0,Puzzle,Zoo Digital Publishing,0.09
11981,Aero Gauge,N64,1997.0,Racing,ASCII Entertainment,0.07
8519,Hot Wheels World Race,GC,2003.0,Racing,THQ,0.16
12255,Zatch Bell! Mamodo Battles,GC,2005.0,Fighting,Namco Bandai Games,0.06
3735,How to Train Your Dragon,DS,2010.0,Action,Activision,0.54
4990,Cabela's Dangerous Hunts 2009,Wii,2008.0,Sports,Activision Value,0.38
12088,Dragon Valor,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.07
11950,Bleach: Heat the Soul 3,PSP,2006.0,Fighting,Sony Computer Entertainment,0.07
6912,My Street,PS2,2003.0,Misc,Sony Computer Entertainment,0.24
6148,Beyblade: Metal Masters,DS,2010.0,Action,Konami Digital Entertainment,0.28
15510,Uru: Ages Beyond Myst,PC,2003.0,Adventure,Ubisoft,0.02
14748,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012.0,Action,Namco Bandai Games,0.03
15560,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,2015.0,Action,Arc System Works,0.02
12406,Densha De Go! 3 Tsuukinhen,PS2,2001.0,Simulation,Taito,0.06
3661,Tony Hawk's Pro Skater 3,XB,2002.0,Sports,Activision,0.55
2915,SplashDown,PS2,2001.0,Racing,Atari,0.7
13601,NASCAR 07,XB,2006.0,Racing,Electronic Arts,0.04
6889,Pictionary: Ultimate Edition,PS3,2011.0,Misc,THQ,0.24
6726,Dynasty Warriors 6,PS2,2008.0,Action,Tecmo Koei,0.25
636,Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,Shooter,Ubisoft,2.42
4817,TMNT,Wii,2007.0,Action,Ubisoft,0.4
9709,Echo Night,PS,1998.0,Adventure,From Software,0.12
12139,Challenge Me: Brain Puzzles 2,Wii,2010.0,Puzzle,O-Games,0.07
11220,Wizardry: Tale of the Forsaken Land,PS2,2001.0,Role-Playing,Ubisoft,0.09
10314,Hexen: Beyond Heretic,PS,1997.0,Shooter,GT Interactive,0.11
7871,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,2004.0,Action,Konami Digital Entertainment,0.19
2877,LEGO Rock Band,Wii,2009.0,Misc,Warner Bros. Interactive Entertainment,0.71
13046,Enemy Front,X360,2014.0,Shooter,Namco Bandai Games,0.05
15854,Germany's Next Topmodel 2011,DS,2011.0,Simulation,7G//AMES,0.02
4615,Solitaire Overload,DS,2007.0,Misc,Telegames,0.42
15291,Stormrise,PC,2009.0,Strategy,Sega,0.02
4914,Just Dance 2014,PS4,2013.0,Misc,Ubisoft,0.39
1793,Resident Evil - Code: Veronica,DC,2000.0,Action,Eidos Interactive,1.14
1047,Tetris Worlds,GBA,2001.0,Puzzle,THQ,1.71
15238,The Idolmaster: Gravure For You! Vol.9,PS3,2012.0,Action,Namco Bandai Games,0.02
12483,DropCast,DS,2008.0,Puzzle,THQ,0.06
8443,Wildstar,PC,2014.0,Role-Playing,NCSoft,0.17
2536,Tales of Destiny II,PS,2000.0,Role-Playing,Namco Bandai Games,0.81
3379,The Fight: Lights Out,PS3,2010.0,Fighting,Sony Computer Entertainment,0.6
10528,Weiss Schwarz Portable,PSP,2011.0,Strategy,Namco Bandai Games,0.1
12479,Dead Rising 2: Off the Record,PC,2011.0,Action,Capcom,0.06
11476,Knife Edge: NoseGunner,N64,1998.0,Shooter,Mitsui,0.08
2747,Madden NFL 06,PSP,2005.0,Sports,Electronic Arts,0.75
11848,Disney's Planes,3DS,2013.0,Simulation,Disney Interactive Studios,0.07
2881,Power Rangers: Dino Thunder,PS2,2004.0,Action,THQ,0.71
8364,Catwoman,PS2,2004.0,Action,Electronic Arts,0.17
2308,Resistance: Retribution,PSP,2009.0,Shooter,Sony Computer Entertainment,0.9
12271,Bleach: Versus Crusade,Wii,2008.0,Fighting,Sega,0.06
3524,Madden NFL 06,GC,2005.0,Sports,Electronic Arts,0.57
15285,Guess the Logos,XB,2004.0,Puzzle,Sega,0.02
12593,Kelly Slater's Pro Surfer,GC,2002.0,Sports,Activision,0.06
3927,Quantum Break,XOne,2016.0,Action,Microsoft Game Studios,0.51
15426,Defendin' De Penguin,DS,2008.0,Strategy,Zushi Games,0.02
653,Monopoly,PC,1994.0,Misc,Hasbro Interactive,2.39
5057,Saints Row: The Third,PC,2011.0,Action,THQ,0.38
6655,WipEout XL,PS,1996.0,Racing,Psygnosis,0.25
7773,NCAA Final Four 2003,PS2,2002.0,Sports,Sony Computer Entertainment,0.19
16291,FairlyLife: MiracleDays,PSP,2010.0,Adventure,Piacci,0.01
9024,Haunted House,Wii,2010.0,Action,Atari,0.14
15948,Poupee Girl DS,DS,2009.0,Misc,Alvion,0.02
10016,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PS2,2005.0,Sports,Konami Digital Entertainment,0.11
15539,The Talos Principle,PS4,2015.0,Puzzle,Devolver Digital,0.02
11787,Record of Agarest War,PS3,2007.0,Role-Playing,Ghostlight,0.07
13135,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010.0,Adventure,Namco Bandai Games,0.05
8190,FIFA 17,X360,2016.0,Sports,Electronic Arts,0.18
6276,M&M's Blast!,GBA,2001.0,Puzzle,Unknown,0.27
7723,Beyblade: Metal Fusion - Battle Fortress,Wii,2009.0,Action,Konami Digital Entertainment,0.2
10938,Truth or Lies,PS3,2010.0,Misc,THQ,0.09
6395,Initial D: Special Stage,PS2,2003.0,Racing,Sega,0.27
16092,Superstars V8 Racing,X360,2009.0,Racing,Black Bean Games,0.01
14786,Poy Poy,PS,1997.0,Action,Konami Digital Entertainment,0.03
15136,Shonen Jump's One Piece: Grand Adventure,PS2,2005.0,Fighting,Namco Bandai Games,0.02
15279,Heavy Fire: The Chosen Few 3D,3DS,2011.0,Shooter,Mastiff,0.02
6881,Ghost Rider,PSP,2007.0,Action,Take-Two Interactive,0.24
3065,Madagascar,GC,2005.0,Platform,Activision,0.66
2552,Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012.0,Puzzle,Level 5,0.81
3111,MLB 14: The Show,PS4,2014.0,Sports,Sony Computer Entertainment America,0.65
1403,Titanfall,X360,2014.0,Shooter,Electronic Arts,1.38
3192,FIFA Soccer 2003,XB,2002.0,Sports,Electronic Arts,0.63
9610,Warriors of Might and Magic,PS,2001.0,Adventure,3DO,0.13
5174,Yuu Yuu Hakusho,SNES,1993.0,Fighting,Namco Bandai Games,0.36
6640,K-ON! Houkago Live!!,PSP,2010.0,Misc,Sega,0.25
12283,Western Riding Academy,DS,2010.0,Simulation,Destineer,0.06
5460,Iron Man 2,Wii,2010.0,Action,Sega,0.33
7517,DarkStar One: Broken Alliance,X360,2010.0,Simulation,Kalypso Media,0.2
1391,Bakugan: Battle Brawlers,DS,2009.0,Action,Activision,1.39
11714,Medal of Honor: Underground,GBA,2002.0,Shooter,Zoo Digital Publishing,0.08
3576,Hotel Dusk: Room 215,DS,2007.0,Adventure,Nintendo,0.56
4575,LEGO Rock Band,PS3,2009.0,Misc,Warner Bros. Interactive Entertainment,0.42
4444,Family Fest Presents Circus Games,Wii,2008.0,Misc,Ubisoft,0.44
15090,Bejeweled 2 Deluxe,PC,2006.0,Puzzle,Focus Home Interactive,0.02
8794,The Secret Saturdays: Beasts of the 5th Sun,PS2,2009.0,Action,D3Publisher,0.15
5262,Shrek,XB,2001.0,Platform,TDK Mediactive,0.36
2540,The Legend of Zelda: Four Swords Adventures,GC,2004.0,Action,Nintendo,0.81
6248,Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.28
1207,Mario Party 10,WiiU,2015.0,Misc,Nintendo,1.55
13298,Grand Ages: Medieval,PC,2015.0,Strategy,Kalypso Media,0.05
127,The Legend of Zelda,NES,1986.0,Action,Nintendo,6.51
11369,Game of Thrones,PC,2012.0,Role-Playing,Focus Home Interactive,0.08
13507,I.Q. Remix+: Intelligent Qube,PS2,2000.0,Puzzle,Sony Computer Entertainment,0.04
12404,Mad Maestro!,PS2,2001.0,Misc,Eidos Interactive,0.06
5392,Silent Hill HD Collection,PS3,2012.0,Action,Konami Digital Entertainment,0.34
9308,Mary-Kate and Ashley: Crush Course,PS,2001.0,Action,Acclaim Entertainment,0.14
8774,Samurai Warriors: Katana,Wii,2007.0,Action,Tecmo Koei,0.15
690,LEGO Marvel Super Heroes,X360,2013.0,Action,Warner Bros. Interactive Entertainment,2.3
15105,Frontlines: Fuel of War,PC,2008.0,Shooter,THQ,0.02
10589,All Kamen Rider: Rider Generation 2,DS,2012.0,Action,Namco Bandai Games,0.1
5974,MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.29
13015,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008.0,Role-Playing,Sega,0.05
15603,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002.0,Adventure,Victor Interactive,0.02
2678,Twisted Metal: Head On,PSP,2005.0,Action,Sony Computer Entertainment,0.77
8208,Disney Sing It: Family Hits,PS3,2010.0,Misc,Disney Interactive Studios,0.17
737,Pro Yakyuu Family Stadium,NES,1986.0,Sports,Namco Bandai Games,2.2
14154,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012.0,Action,Nippon Ichi Software,0.03
5661,Mirror's Edge Catalyst,PS4,2016.0,Platform,Electronic Arts,0.32
12396,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.06
4933,BattleTanx: Global Assault,N64,1999.0,Action,3DO,0.39
2391,The House of the Dead: Overkill,Wii,2009.0,Shooter,Sega,0.87
10556,Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment,0.1
6532,Indiana Jones and the Staff of Kings,PSP,2009.0,Action,Activision,0.26
10384,Virtual Hydlide,SAT,1995.0,Role-Playing,Sega,0.11
5012,Marvel Nemesis: Rise of the Imperfects,GC,2005.0,Fighting,Electronic Arts,0.38
14796,Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.03
5845,Burnout,GC,2002.0,Racing,Acclaim Entertainment,0.3
13221,J-League Winning Eleven 2010: Club Championship,PS2,2010.0,Sports,Konami Digital Entertainment,0.05
4916,Tear Ring Saga Yutona Eiyuu Senki,PS,2001.0,Role-Playing,Enterbrain,0.39
14753,CID The Dummy,PSP,2009.0,Platform,Oxygen Interactive,0.03
13768,Super Robot Gakuen,DS,2009.0,Adventure,Namco Bandai Games,0.04
9538,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS3,2016.0,Action,Square Enix,0.13
901,Toy Story Mania!,Wii,2009.0,Misc,Disney Interactive Studios,1.92
10200,Naval Ops: Warship Gunner,PS2,2003.0,Simulation,Tecmo Koei,0.11
9176,Skylanders Giants,3DS,2012.0,Action,Activision,0.14
15164,Evolution Snowboarding,PS2,2002.0,Sports,Konami Digital Entertainment,0.02
4736,Winter Sports 2: The Next Challenge,Wii,2008.0,Sports,RTL,0.41
1277,Dirge of Cerberus: Final Fantasy VII,PS2,2006.0,Shooter,Square Enix,1.48
12250,Wings of War,XB,2004.0,Simulation,Take-Two Interactive,0.06
6050,The Punisher,XB,2005.0,Action,THQ,0.29
8640,Blitz: The League II,PS3,2008.0,Sports,Midway Games,0.16
12731,Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.06
16549,E.T. The Extra-Terrestrial,GBA,2001.0,Action,NewKidCo,0.01
15835,Sniper Elite,PC,2005.0,Shooter,MC2 Entertainment,0.02
4333,Watch Dogs,PC,2014.0,Action,Ubisoft,0.45
15584,Arabians Lost: The Engagement on Desert,PS2,2007.0,Adventure,Prototype,0.02
8728,Hot Wheels: Battle Force 5,DS,2009.0,Racing,Activision,0.15
10831,Darkest of Days,X360,2009.0,Shooter,Phantom EFX,0.09
10058,Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.11
8884,Brain Boost: Gamma Wave,DS,2005.0,Puzzle,505 Games,0.15
13261,Ultimate Ghosts 'n Goblins (JP sales),PSP,2006.0,Platform,Capcom,0.05
12703,Mirror's Edge,PC,2009.0,Platform,Electronic Arts,0.06
2797,Call of Duty: Ghosts,PC,2013.0,Shooter,Activision,0.73
14370,Starsky & Hutch,GBA,2003.0,Racing,Empire Interactive,0.03
1316,Diablo III,X360,2013.0,Role-Playing,Activision,1.45
11904,All-Star Baseball 2004,GBA,2003.0,Sports,Acclaim Entertainment,0.07
13178,Hummer Badlands,PS2,2006.0,Racing,Global Star,0.05
13898,Dynasty Warriors Vol. 2 (JP sales),PSP,2006.0,Action,Tecmo Koei,0.04
7444,NCAA Football 2003,GC,2002.0,Sports,Electronic Arts,0.21
816,Pokemon Mystery Dungeon: Red/Blue Rescue Team,GBA,2005.0,Role-Playing,Nintendo,2.06
1613,Ninja Gaiden,XB,2004.0,Action,Microsoft Game Studios,1.23
446,Dragon Warrior IV,NES,1990.0,Role-Playing,Enix Corporation,3.12
14675,Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012.0,Role-Playing,Ackkstudios,0.03
1210,Fire Emblem Fates,3DS,2015.0,Role-Playing,Nintendo,1.54
8533,Ready 2 Rumble Revolution,Wii,2009.0,Sports,Atari,0.16
13822,The Chase: Felix Meets Felicity,DS,2009.0,Action,Atari,0.04
2822,Style Savvy: Trendsetters,3DS,2012.0,Simulation,Nintendo,0.72
15972,Scared Rider Xechs,PS2,2010.0,Adventure,RED Entertainment,0.02
1282,Major League Baseball 2K5,PS2,2005.0,Sports,Take-Two Interactive,1.48
8907,Nancy Drew: The White Wolf of Icicle Creek,Wii,2008.0,Adventure,Sega,0.15
2108,Just Dance 2014,X360,2013.0,Misc,Ubisoft,0.98
13775,The Legend of Heroes: Trails in the Sky First Chapter,PS3,2012.0,Role-Playing,Falcom Corporation,0.04
8203,Camp Rock: The Final Jam,DS,2010.0,Misc,Disney Interactive Studios,0.18
793,Finding Nemo,PS2,2003.0,Action,THQ,2.09
7923,Zumba Fitness Rush,X360,2012.0,Sports,505 Games,0.19
5510,Hatsune Miku: Project Diva Extend,PSP,2011.0,Misc,Sega,0.33
14890,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007.0,Misc,Sega,0.03
2595,pro evolution soccer 2011,PSP,2010.0,Sports,Konami Digital Entertainment,0.79
13975,Mr. Driller,PS,1999.0,Puzzle,Namco Bandai Games,0.04
2079,Puzzler Collection,DS,2008.0,Puzzle,Ubisoft,1.0
1765,Bad Boys: Miami Takedown,PS2,2004.0,Shooter,Empire Interactive,1.15
7222,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014.0,Adventure,Activision,0.22
10052,Shin Sangoku Musou: Multi Raid 2,PSP,2010.0,Action,Tecmo Koei,0.11
14909,Yuusha Shisu.,PSV,2016.0,Role-Playing,Nippon Ichi Software,0.02
7862,Puyo Puyo Sun 64,N64,1997.0,Puzzle,Compile,0.19
4015,Raiders of the Lost Ark,2600,1981.0,Action,Atari,0.5
15386,TalkMan,PSP,2006.0,Misc,Sony Computer Entertainment,0.02
16079,Egg Mania: Eggstreme Madness,XB,2002.0,Puzzle,Kemco,0.01
12701,Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002.0,Sports,DigiCube,0.06
9247,Littlest Pet Shop: Spring,DS,2009.0,Simulation,Electronic Arts,0.14
6451,Create,Wii,2010.0,Action,Electronic Arts,0.26
13667,Unison: Rebels of Rhythm & Dance,PS2,2000.0,Misc,Tecmo Koei,0.04
10091,Coraline,PS2,2009.0,Action,D3Publisher,0.11
3199,Guitar Hero: Metallica,PS3,2009.0,Misc,Activision,0.63
2590,Mario & Sonic at the Sochi 2014 Olympic Winter Games,WiiU,2013.0,Sports,Nintendo,0.8
11906,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,0.07
14635,Stellaris,PC,2016.0,Strategy,Paradox Interactive,0.03
9351,Blade II,XB,2002.0,Action,Activision,0.13
1118,Tiger Woods PGA Tour 2003,PS2,2002.0,Sports,Electronic Arts,1.64
1116,Tom Clancy's Rainbow Six,PS,1999.0,Shooter,Red Storm Entertainment,1.64
8923,Baseball Blast!,Wii,2009.0,Sports,Take-Two Interactive,0.15
13779,Nobunaga's Ambition: Sphere of Influence,PS4,2014.0,Strategy,Tecmo Koei,0.04
4692,Wheel of Fortune: 2nd Edition,PS,2000.0,Misc,Hasbro Interactive,0.41
16017,Unreal Tournament 2003,PC,2002.0,Shooter,Atari,0.01
4619,Ghost Trick: Phantom Detective,DS,2010.0,Adventure,Capcom,0.42
8059,Let's TAP,Wii,2008.0,Misc,Sega,0.18
11801,SimCity 4: Deluxe Edition,PC,2003.0,Simulation,Electronic Arts,0.07
7300,Over G Fighters,X360,2006.0,Simulation,Ubisoft,0.22
10372,Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.11
16262,"Hanayaka Kana, Ware ga Ichizoku",PSP,2010.0,Adventure,Idea Factory,0.01
9448,How to Train Your Dragon 2,PS3,2014.0,Adventure,Little Orbit,0.13
11846,Invizimals: The Alliance,PSV,2013.0,Action,Sony Computer Entertainment,0.07
13425,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,DS,2006.0,Misc,Nintendo,0.05
8871,Ford Racing 2,XB,2003.0,Racing,Empire Interactive,0.15
1894,Prince of Persia,PS3,2008.0,Action,Ubisoft,1.08
7183,Hidden Mysteries: Buckingham Palace,DS,2010.0,Puzzle,Avanquest,0.22
5482,Dead or Alive 5,PS4,2015.0,Fighting,Tecmo Koei,0.33
12609,PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.06
11674,Tokyo Beat Down,DS,2008.0,Action,Success,0.08
5813,KuruKuru Kururin,GBA,2001.0,Puzzle,Nintendo,0.31
1322,Smarty Pants,Wii,2007.0,Misc,Electronic Arts,1.45
16234,Broken Sword 5: The Serpent's Curse,XOne,2015.0,Adventure,Revolution Software,0.01
15398,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013.0,Role-Playing,Falcom Corporation,0.02
11537,Sengoku Musou 3: Moushouden,Wii,2011.0,Action,Ackkstudios,0.08
2956,J-League Soccer: Prime Goal,SNES,1993.0,Sports,Namco Bandai Games,0.69
1365,Tomb Raider (2013),PS4,2014.0,Action,Square Enix,1.41
5720,Namco Museum: Virtual Arcade,X360,2008.0,Misc,Atari,0.31
